uniqueid,date,pagepath,pagetitle,sessionmedium,sessionsource,landingpage,browser,day,sessions,screenpageviews,activeusers,userengagementduration,engagementrate,conversions,totalrevenue,averagesessionduration,bouncerate,newusers,formatted_date
a58a93e9ca5456cf05467af6a38548e001e9add111b90102b1af9ce4d4238997,Mon Sep 11 2023 00:00:00 GMT+0200 (Central European Summer Time),/portfolio-item/masa/,Masa Campara - eMedia Patch,organic,google,/portfolio-item/masa,Chrome,11,3,3,3,60,1,0,0,28.27436333333333,0,3,2023-09-11
347e86fa3ec6219d9570b80f053b9cf4b8d9a41eabb3c1b605d38d9f60f50b56,Tue Sep 12 2023 00:00:00 GMT+0200 (Central European Summer Time),(not set),(not set),organic,google,(not set),Chrome,12,3,0,3,0,0,0,0,0,1,0,2023-09-12
7eef6188166c48f4445f348cc0a0328ead4a0e191f1714dd60cc3262826d4884,Tue Sep 12 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/,eMedia Patch Blog Archives - eMedia Patch,(none),(direct),/category/emedia-patch-blog,Chrome,12,3,3,3,15,0.66666666666666663,2,0,4.992245333333333,0.33333333333333331,1,2023-09-12
bf763ed8ae6ef40b41c424be86cc0c17dee1fbae8830238e5ab415f63d37ef49,Fri Sep 01 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/,eMedia Patch Blog Archives - eMedia Patch,organic,google,/category/emedia-patch-blog,Chrome,01,2,5,2,17,1,8,0,10.5285995,0,0,2023-09-01
c83635229c9da4ebba4e0f2cef18287afa26bfe3e9ae92f73c9a3ad8fa7bfa92,Fri Sep 01 2023 00:00:00 GMT+0200 (Central European Summer Time),/june-digital-events-calendar-2/,June Digital Events Calendar - eMedia Patch,(none),(direct),/category/emedia-patch-blog,Chrome,01,2,1,1,1,0,0,0,14.6375435,1,0,2023-09-01
52008b68cd41c72a10866cf63b735ceff8eec1448770f2f56c45225d66ea713e,Fri Sep 01 2023 00:00:00 GMT+0200 (Central European Summer Time),/june-digital-events-calendar-2/,June Digital Events Calendar - eMedia Patch,referral,tagassistant.google.com,/category/emedia-patch-blog,Chrome,01,2,5,1,19,0,2,0,91.2967755,1,0,2023-09-01
034c814fc89aa7925518361d0501c12c12c4655e26b8e2e466affe03aa952937,Fri Sep 01 2023 00:00:00 GMT+0200 (Central European Summer Time),/seo-in-2023/,SEO in 2023: The Future of Online Visibility - eMedia Patch,organic,google,/category/emedia-patch-blog,Chrome,01,2,6,2,307,0,85,0,501.183477,1,0,2023-09-01
62e5ba7c20232f2c2cc3d1a28d1dfaba5080f20300f811265e7ac1e05c53f9e5,Fri Sep 01 2023 00:00:00 GMT+0200 (Central European Summer Time),/seo-in-2023/,SEO in 2023: The Future of Online Visibility - eMedia Patch,organic,google,/seo-in-2023,Chrome,01,2,2,1,2,0.5,0,0,400.757424,0.5,0,2023-09-01
56f185eb077292e5315e0b9613b490b1ea409fcd33aa8a4c53a586dee1e6f65b,Sun Sep 03 2023 00:00:00 GMT+0200 (Central European Summer Time),/careers21.html,Page not found - eMedia Patch,organic,google,/careers21.html,Chrome,03,2,2,2,3,0,0,0,1.542889,1,2,2023-09-03
d26bd356eae16f0d284c576590bd04ae9cb92884a6c770e6155077d586b7f4b8,Tue Sep 05 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/,eMedia Patch Blog Archives - eMedia Patch,(none),(direct),/category/emedia-patch-blog,Chrome,05,2,3,1,6,0.5,2,0,122.350267,0.5,0,2023-09-05
2c48c0553355ed7b04cfbe17441d5f95fc7dfada8bc0f7ecd2fd806e36a9ea2a,Tue Sep 05 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/page/2/,eMedia Patch Blog Archives - Page 2 of 6 - eMedia Patch,organic,google,/category/emedia-patch-blog/page/2,Chrome,05,2,3,1,91,1,3,0,169.086019,0,1,2023-09-05
9229fc61b38ffa790f753e5b238804a6976275fe0c5049c09f527bc802916030,Tue Sep 05 2023 00:00:00 GMT+0200 (Central European Summer Time),/why-this-screenshot-deck-wont-get-better-off-me/,Why This Screenshot Deck Won't Get The Better Of Me - eMedia Patch,organic,google,/why-this-screenshot-deck-wont-get-better-off-me,Chrome,05,2,4,1,112,1,0,0,720.073659,0,0,2023-09-05
49daa632d860b19e94cc75403e7a504721b6b1714aa8e4432ae75ff2c1eb85c2,Wed Sep 06 2023 00:00:00 GMT+0200 (Central European Summer Time),(not set),(not set),organic,google,(not set),Chrome,06,2,0,2,0,0,0,0,0,1,0,2023-09-06
b28fe62d6e4888488adf59b22a80514841644f157c40f432261faefc70f6faa3,Wed Sep 06 2023 00:00:00 GMT+0200 (Central European Summer Time),/how-to-get-conversions-with-multichannel-marketing-without-wasting-money/,How to Get Conversions with Multichannel Marketing without Wasting Money - eMedia Patch,organic,google,/identifying-awesome-external-teams-things-need-consider,Chrome,06,2,1,1,203,0.5,0,0,214.7450905,0.5,0,2023-09-06
29de08bdeb8a235d647a5ca1a9d01778424dd72a5452d4167e3ea0ca7133fae0,Wed Aug 23 2023 00:00:00 GMT+0200 (Central European Summer Time),/june-digital-events-calendar-2/,June Digital Events Calendar - eMedia Patch,(none),(direct),/category/emedia-patch-blog,Chrome,23,2,4,1,0,0,0,0,314.3766005,1,0,2023-08-23
56368968bc66a596ced89795cafd6945b21e03d694f19e6c16df6dacc5fce6b9,Thu Aug 24 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/,eMedia Patch Blog Archives - eMedia Patch,(none),(direct),/category/emedia-patch-blog,Chrome,24,2,6,2,0,0.5,0,0,34.3242665,0.5,2,2023-08-24
90cb249da78e84f7728c81d449dea7a874fa584192c813fb611477bde8957019,Fri Aug 25 2023 00:00:00 GMT+0200 (Central European Summer Time),/8-essential-ingredients-that-will-make-your-advertising-campaign-memorable/,8 Essential Ingredients that Will Make Your Advertising Campaign Memorable - eMedia Patch,(none),(direct),/category/emedia-patch-blog,Chrome,25,2,4,2,0,0,0,0,4.974642,1,0,2023-08-25
cf0ac9857f2e3cf4c0a8fc21140dd9712c488240a18845290164c9211e2d099b,Fri Aug 25 2023 00:00:00 GMT+0200 (Central European Summer Time),/december-digital-events-calendar/,December Digital Events Calendar - eMedia Patch,(none),(direct),/category/emedia-patch-blog,Chrome,25,2,3,2,0,0,0,0,6.590112,1,0,2023-08-25
073b39efded003583de9b7f199eb5dfd9aa10d3101f44d511df8f769aea4e00e,Mon Aug 28 2023 00:00:00 GMT+0200 (Central European Summer Time),(not set),(not set),organic,google,(not set),Chrome,28,2,0,2,0,0,3,0,0,1,0,2023-08-28
f20c911e28a2cffac6e20f42284fb3373d35055e36baab704f192daa8bd5abbd,Mon Aug 28 2023 00:00:00 GMT+0200 (Central European Summer Time),/6-best-practices-for-creating-effective-call-to-actions/,6 Best Practices for Creating Effective Call-to-Actions - eMedia Patch,organic,google,/6-best-practices-for-creating-effective-call-to-actions,Chrome,28,2,2,2,8,0.5,0,0,48.0489845,0.5,1,2023-08-28
8d7ff252b0fe2a06c7b3aab3d83f8006ba9b43b9df41c7e811b595f1edc3814e,Mon Aug 28 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/,eMedia Patch Blog Archives - eMedia Patch,referral,tagassistant.google.com,/category/emedia-patch-blog,Chrome,28,2,11,1,50,1,0,0,1235.8196515,0,0,2023-08-28
6416756ffac92023780401ada21819f3022af7de47cef9a322c67fa3f65a7132,Mon Aug 28 2023 00:00:00 GMT+0200 (Central European Summer Time),/june-digital-events-calendar-2/,June Digital Events Calendar - eMedia Patch,referral,tagassistant.google.com,/category/emedia-patch-blog,Chrome,28,2,10,1,7,0,0,0,146.0406715,1,0,2023-08-28
a6235a9cc45a285d49f09b24f2ab13a4034065cce55b05971f87a0f6e95f452e,Tue Aug 29 2023 00:00:00 GMT+0200 (Central European Summer Time),(not set),(not set),(none),(direct),(not set),Chrome,29,2,0,2,0,0,0,0,0,1,0,2023-08-29
599a470f33b1ed431757a0298efc0f5a86838da5b1b9806f00be0b3cb2a0d653,Tue Aug 29 2023 00:00:00 GMT+0200 (Central European Summer Time),/portfolio-item/emir/,Emir Mesanovic - eMedia Patch,organic,google,/portfolio-item/emir,Chrome,29,2,2,2,13,0.5,0,0,18.1638655,0.5,2,2023-08-29
5bd7f09e1b9bde631046fb19d2ec5d3b29f755eb4fbda9ee3aeb3f2a1eeafc53,Wed Aug 30 2023 00:00:00 GMT+0200 (Central European Summer Time),/here-is-how-you-can-create-valuable-native-ads-that-result-in-brand-awareness-and-trust/,Here Is How You Can Create Valuable Native Ads that Result in Brand Awareness and Trust - eMedia Patch,organic,google,/here-is-how-you-can-create-valuable-native-ads-that-result-in-brand-awareness-and-trust,Chrome,30,2,6,1,920,0.5,46,0,2996.0544,0.5,0,2023-08-30
b456b55581f51c2ee71b9be71421a314202ea654074e4213afced7067e3d8e72,Thu Aug 31 2023 00:00:00 GMT+0200 (Central European Summer Time),/june-digital-events-calendar-2/,June Digital Events Calendar - eMedia Patch,organic,google,/category/emedia-patch-blog,Chrome,31,2,3,2,14,0,0,0,1006.274623,1,0,2023-08-31
773dc36b8ed38afef393f61d413632d158ab2ce802a22635bcfd9e29c80855ca,Thu Aug 31 2023 00:00:00 GMT+0200 (Central European Summer Time),/seo-in-2023/,SEO in 2023: The Future of Online Visibility - eMedia Patch,(none),(direct),/category/emedia-patch-blog,Safari,31,2,8,2,165,0,18,0,3294.216677,1,0,2023-08-31
1b4296ea11b7d4864bfb3ba1f8bb702c38bc7547563c8fdd69f8f8d4a3cd6b10,Fri Sep 01 2023 00:00:00 GMT+0200 (Central European Summer Time),(not set),(not set),referral,tagassistant.google.com,(not set),Chrome,01,2,0,2,0,0,0,0,0,1,0,2023-09-01
ca869edbc3f000ce3f52252bf8f063f3a169dc7296d3654677672629491a44b5,Thu Aug 31 2023 00:00:00 GMT+0200 (Central European Summer Time),/find-out-if-voice-is-the-next-big-thing-in-marketing-and-what-are-the-best-ways-to-leverage-it/,Find out if Voice is the Next Big Thing in Marketing and What are the Best Ways to Leverage it! - eMedia Patch,organic,google,/find-out-if-voice-is-the-next-big-thing-in-marketing-and-what-are-the-best-ways-to-leverage-it,Chrome,31,2,7,1,573,1,83,0,1638.8871795,0,0,2023-08-31
57b1d640eabcf403e55e53e2ff3fd5d20e924ceb96106bedecf2740b307af60d,Wed Sep 06 2023 00:00:00 GMT+0200 (Central European Summer Time),/identifying-awesome-external-teams-things-need-consider/,Identifying awesome external teams: Things you need to consider - eMedia Patch,organic,google,/identifying-awesome-external-teams-things-need-consider,Chrome,06,2,2,1,117,0.5,0,0,907.2384515,0.5,0,2023-09-06
57dc223f5298c1e231240904f8f6460198600ca956a5942c4b20bc8d22020088,Thu Sep 07 2023 00:00:00 GMT+0200 (Central European Summer Time),/all-you-need-to-do-in-order-to-get-customer-reviews-and-how-to-use-them-once-you-have-them/,All You Need to Do in Order to Get Customer Reviews and How to Use Them Once You Have Them! - eMedia Patch,organic,google,(not set),Chrome,07,2,0,1,0,0,0,0,0,1,0,2023-09-07
f1a62f321dfe7bd1e798147a3882c314281c38592c4c54bedcfe1bbef82dd00d,Thu Sep 07 2023 00:00:00 GMT+0200 (Central European Summer Time),/seo-in-2023/,SEO in 2023: The Future of Online Visibility - eMedia Patch,(none),(direct),/seo-in-2023,Samsung Internet,07,2,2,2,0,0,0,0,0,1,2,2023-09-07
69b30fcd2482ef3b6b415e34da28949b63b0d3fc8f0f2bf84eac100ed143cf93,Thu Sep 07 2023 00:00:00 GMT+0200 (Central European Summer Time),/seo-in-2023/,SEO in 2023: The Future of Online Visibility - eMedia Patch,referral,linkedin.com,/seo-in-2023,Safari,07,2,2,2,30,1,0,0,54.6018405,0,2,2023-09-07
8a16c8728e2a78edd5a98a34b2536fe9ac2b059f2a6b394bfde50cbe0050715a,Fri Sep 08 2023 00:00:00 GMT+0200 (Central European Summer Time),(not set),(not set),referral,linkedin.com,(not set),Safari (in-app),08,2,0,2,0,0,0,0,0,1,0,2023-09-08
fc2aadd19c9fb87ff5fa68f02789cd5f5dc55375fd6b36594dd5804d8ff95f81,Fri Sep 08 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/,eMedia Patch Blog Archives - eMedia Patch,organic,google,/category/emedia-patch-blog,Chrome,08,2,3,2,31,1,3,0,28.4486535,0,0,2023-09-08
0454bb24e9a81b5d5d8ce1dfe90dcba1c9de5dcc13a364897c69ed400fd848b9,Wed Sep 13 2023 00:00:00 GMT+0200 (Central European Summer Time),/seo-in-2023/,SEO in 2023: The Future of Online Visibility - eMedia Patch,organic,google,/visual-design-crafting-lasting-impressions,Chrome,13,2,4,2,19,0,0,0,12.2102795,1,0,2023-09-13
abe2a0e0613807a764464923791c71d25420391d0b6a6111d723b2b0618c27c6,Wed Sep 13 2023 00:00:00 GMT+0200 (Central European Summer Time),/visual-design-crafting-lasting-impressions/,Visual Design & Crafting Lasting Impressions - eMedia Patch,organic,google,(not set),Chrome,13,2,0,2,0,0,0,0,0,1,0,2023-09-13
0a98a2326d08e332e09312cb13a217aa5b6e000e435df24481f35f90d6974acb,Tue Aug 22 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/,eMedia Patch Blog Archives - eMedia Patch,(none),(direct),/category/emedia-patch-blog,Chrome,22,4,4,4,0,0.5,0,0,0,0.5,4,2023-08-22
34f9f2649f30cb62343bd121d8337f581e45ff1cc51f5f3062daa37c5aea577e,Fri Sep 01 2023 00:00:00 GMT+0200 (Central European Summer Time),/seo-in-2023/,SEO in 2023: The Future of Online Visibility - eMedia Patch,organic,google,(not set),Chrome,01,3,0,2,65,1,18,0,85.13403533333333,0,0,2023-09-01
f8833ffa1f57f44d3b2986c5444b4223f9e7dc6c4e1eaa3babd30747596a825a,Tue Aug 22 2023 00:00:00 GMT+0200 (Central European Summer Time),/find-out-if-voice-is-the-next-big-thing-in-marketing-and-what-are-the-best-ways-to-leverage-it/,Find out if Voice is the Next Big Thing in Marketing and What are the Best Ways to Leverage it! - eMedia Patch,(none),(direct),/how-to-use-social-media-for-brand-awareness-which-channel-should-you-use-for-your-strategy,Chrome,22,2,2,1,0,0.5,0,0,10.611207,0.5,0,2023-08-22
82f886a9feb4c33920b67c3288fa9c48564778b3ded07db43afb7c9846494892,Thu Sep 07 2023 00:00:00 GMT+0200 (Central European Summer Time),(not set),(not set),referral,l.instagram.com,(not set),Android Webview,07,2,0,2,0,0,0,0,0,1,0,2023-09-07
794b1fe13c7fecb1b6961fee4760c9f3cb04e60a8e3f374801c3179091575dae,Fri Sep 08 2023 00:00:00 GMT+0200 (Central European Summer Time),(not set),(not set),organic,google,(not set),Chrome,08,2,0,2,0,0,0,0,0,1,0,2023-09-08
45797238854024671c5746c9d3d6fb60480606084dc320cd21d7ee71242340e6,Wed Sep 13 2023 00:00:00 GMT+0200 (Central European Summer Time),/seo-in-2023/,SEO in 2023: The Future of Online Visibility - eMedia Patch,referral,l.instagram.com,/seo-in-2023,Android Webview,13,2,2,1,2,1,0,0,13.005461,0,1,2023-09-13
109953253e3d60311835bc6cd2ef70ca649639ab2bc85f497105813bf1668a7c,Fri Sep 15 2023 00:00:00 GMT+0200 (Central European Summer Time),/visual-design-crafting-lasting-impressions/,Visual Design & Crafting Lasting Impressions - eMedia Patch,referral,linkedin.com,/visual-design-crafting-lasting-impressions,Safari (in-app),15,12,12,12,0,0.083333333333333329,0,0,1.9037007499999998,0.91666666666666663,12,2023-09-15
6090adb1f8cdb89c1ca8625eac8809479d6f6fd810aa0e7a7391917003e47508,Tue Aug 22 2023 00:00:00 GMT+0200 (Central European Summer Time),/how-to-use-social-media-for-brand-awareness-which-channel-should-you-use-for-your-strategy/,How to Use Social Media for Brand Awareness: Which Channel Should You Use for Your Strategy - eMedia Patch,(none),(direct),/how-to-use-social-media-for-brand-awareness-which-channel-should-you-use-for-your-strategy,Chrome,22,2,2,1,0,1,0,0,0,0,1,2023-08-22
8b204c0df0c98974b4d3c75ae3c3108fecbb9d600eef75772a29ca528d9ed9f1,Thu Sep 07 2023 00:00:00 GMT+0200 (Central European Summer Time),(not set),(not set),referral,linkedin.com,(not set),Safari (in-app),07,2,0,2,0,0,0,0,0,1,0,2023-09-07
d35873dad6d1244b4b67e16b0b73c993e17546ad55a15b421445bc8a579884b3,Fri Sep 08 2023 00:00:00 GMT+0200 (Central European Summer Time),(not set),(not set),referral,linkedin.com,(not set),Chrome,08,2,0,2,0,0,0,0,0,1,0,2023-09-08
7393cf69c1da91110316963f30bc5508760f9a5c3678af0eef310591b6f47142,Wed Sep 13 2023 00:00:00 GMT+0200 (Central European Summer Time),/seo-in-2023/,SEO in 2023: The Future of Online Visibility - eMedia Patch,referral,l.instagram.com,/seo-in-2023,Safari (in-app),13,2,2,2,15,1,0,0,21.8570095,0,2,2023-09-13
78d8b6be736aab305040540485cae4aa41c07c704c7fac76a20f8c17d8f87ec8,Thu Sep 21 2023 00:00:00 GMT+0200 (Central European Summer Time),(not set),(not set),organic,google,(not set),Chrome,21,2,0,2,0,0,0,0,0,1,0,2023-09-21
d9bd54edc06f979605a823861e5ef810d3ae6ebbdd7d84634e7e8d9caf70910f,Thu Sep 21 2023 00:00:00 GMT+0200 (Central European Summer Time),/this-is-how-you-do-influencer-marketing-right-and-why-everyone-is-talking-about-micro-influencers-right-now/,This Is How You Do Influencer Marketing Right and Why Everyone is Talking About Micro-Influencers Right Now! - eMedia Patch,organic,google,/this-is-how-you-do-influencer-marketing-right-and-why-everyone-is-talking-about-micro-influencers-right-now,Chrome,21,2,2,0,0,0,0,0,0,1,0,2023-09-21
bec170b469895161233278649c0b65bfc2d9141f2af3fce9c9cfc948c022e7f3,Wed Jul 12 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/,eMedia Patch Blog Archives - eMedia Patch,(none),(direct),/category/emedia-patch-blog,Safari,12,1,1,1,0,0,0,0,0,1,1,2023-07-12
91a3d642f75820cb34fd950961b098499ea3037d1e02ee6640ffc5ee3ffcd136,Wed Jul 12 2023 00:00:00 GMT+0200 (Central European Summer Time),/why-this-screenshot-deck-wont-get-better-off-me/,Why This Screenshot Deck Won't Get The Better Of Me - eMedia Patch,organic,google,/why-this-screenshot-deck-wont-get-better-off-me,Safari,12,1,1,1,0,0,0,0,0,1,1,2023-07-12
3f423c2a6f5619db77daafb9484c2bee6697e4c4ba84a6b80c5ac7e35769b369,Thu Jul 13 2023 00:00:00 GMT+0200 (Central European Summer Time),/portfolio-item/masa/,Masa Campara - eMedia Patch,organic,google,/portfolio-item/masa,Samsung Internet,13,1,1,1,0,0,0,0,0,1,1,2023-07-13
767b4c1ca8d2db4797be52cf8518c25ae4c9018b2a0bd375abc2ded6d1697456,Fri Sep 15 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/,eMedia Patch Blog Archives - eMedia Patch,organic,google,/category/emedia-patch-blog,Chrome,15,2,2,2,13,0.5,0,0,9.3614195,0.5,0,2023-09-15
4d81f115099d7aa0471125f0c0a77d3753ec197e5481d91e344093e253389f1d,Fri Sep 15 2023 00:00:00 GMT+0200 (Central European Summer Time),/visual-design-crafting-lasting-impressions/,Visual Design & Crafting Lasting Impressions - eMedia Patch,organic,google,/visual-design-crafting-lasting-impressions,Chrome,15,2,2,2,47,1,0,0,24.1998475,0,0,2023-09-15
86ffc1fa48dc3cfab4271ea7166f7b05a1e9efe9fdd9765d9862b2043edee40b,Sat Sep 16 2023 00:00:00 GMT+0200 (Central European Summer Time),/visual-design-crafting-lasting-impressions/,Visual Design & Crafting Lasting Impressions - eMedia Patch,referral,l.instagram.com,/visual-design-crafting-lasting-impressions,Android Webview,16,2,2,2,0,0,0,0,0,1,2,2023-09-16
8d8dc9e8fbfa2d78e773e2cf92fd7995c7dd484553e83098f6e9a475e284091d,Sun Sep 17 2023 00:00:00 GMT+0200 (Central European Summer Time),/visual-design-crafting-lasting-impressions/,Visual Design & Crafting Lasting Impressions - eMedia Patch,referral,linkedin.com,/visual-design-crafting-lasting-impressions,Safari (in-app),17,2,2,1,0,0,0,0,0,1,1,2023-09-17
00aa0464de6111de048da04796afc0f8c47969eb8d9e8a07d103fec9d83aa653,Mon Sep 18 2023 00:00:00 GMT+0200 (Central European Summer Time),(not set),(not set),(none),(direct),(not set),Chrome,18,2,0,2,0,0,0,0,0,1,0,2023-09-18
629eeb83e1d53121dbf2185e7c73f49bb23a2043b300af65c0ab68a608b405e8,Wed Sep 20 2023 00:00:00 GMT+0200 (Central European Summer Time),(not set),(not set),(none),(direct),(not set),Chrome,20,2,0,2,0,0,0,0,0,1,0,2023-09-20
c43f3903cd094376af7619b34d6fb09ddc66807c2d23aac09afbb06d8d21f49c,Wed Sep 20 2023 00:00:00 GMT+0200 (Central European Summer Time),/does-the-sun-revolve-around-the-earth/,Does the Sun Revolve Around the Earth? - eMedia Patch,organic,google,/does-the-sun-revolve-around-the-earth,Chrome,20,2,2,2,0,1,2,0,0.000495,0,0,2023-09-20
4715782a1a2d92fd51530428d9f4908cf567df6e9a1cff502bfc7019a947ebfa,Thu Jul 13 2023 00:00:00 GMT+0200 (Central European Summer Time),/portfolio-item/adi/,Adi Dedic - eMedia Patch,organic,google,/portfolio-item/adis,Chrome,13,1,1,1,0,0,0,0,12.38939,1,0,2023-07-13
a1a782392f77b9fafda519cfb22e208ba99a6b04ba2f415f0e30c7e886707c1c,Thu Jul 13 2023 00:00:00 GMT+0200 (Central European Summer Time),/portfolio-item/adis/,Adis Avdic - eMedia Patch,organic,google,/portfolio-item/adis,Chrome,13,1,1,1,0,1,0,0,0,0,1,2023-07-13
77b6b14fa1e3017b4938470b5a715eabed550d0aed1b7fab712b3e37f57938fa,Thu Jul 13 2023 00:00:00 GMT+0200 (Central European Summer Time),/portfolio-item/aida/,Aida Memagic - eMedia Patch,organic,google,/portfolio-item/adis,Chrome,13,1,1,1,0,0,0,0,21.79627,1,0,2023-07-13
a9b465fbf6b145e543065571607159c8c5f35e44b872145eac4492a492fb9539,Fri Sep 15 2023 00:00:00 GMT+0200 (Central European Summer Time),(not set),(not set),referral,m.facebook.com,(not set),Safari (in-app),15,2,0,2,0,0,0,0,0,1,0,2023-09-15
f62d4b24ddf7a3b78a62a78f06043e475b8540689b2ff4e18cffc073e47fbdeb,Fri Sep 15 2023 00:00:00 GMT+0200 (Central European Summer Time),/biggest-advantages-of-remote-working/,The biggest advantages of remote working - eMedia Patch,organic,google,/biggest-advantages-of-remote-working,Chrome,15,2,2,2,12,1,0,0,77.182845,0,0,2023-09-15
ab205f2307be6897c9e15555da51b9d1d86ce47129dbaf82462bee69aac799cf,Thu Sep 21 2023 00:00:00 GMT+0200 (Central European Summer Time),(not set),(not set),(none),(direct),(not set),Chrome,21,2,0,1,0,0,0,0,0,1,0,2023-09-21
400b97d2f6b52439600c3194d269263937288d89aeb9a4f4cb93009f8f0a6650,Thu Jul 13 2023 00:00:00 GMT+0200 (Central European Summer Time),/portfolio-item/masa/,Masa Campara - eMedia Patch,organic,google,/portfolio-item/masa,Chrome,13,1,2,1,0,1,0,0,532.735821,0,1,2023-07-13
ce926d03c8c8343e895f951c04704d6856ae1a4623b0fe9870ae5f79a6da2b1f,Mon Jul 24 2023 00:00:00 GMT+0200 (Central European Summer Time),/8-essential-ingredients-that-will-make-your-advertising-campaign-memorable/,8 Essential Ingredients that Will Make Your Advertising Campaign Memorable - eMedia Patch,(none),(direct),/8-essential-ingredients-that-will-make-your-advertising-campaign-memorable,Android Webview,24,1,1,1,0,0,0,0,0,1,1,2023-07-24
